group,index,text,agg,val
target,26,"According to Harish -an organiser- more than 50,000 people will join the protest, with 7000-odd people expected to join from Vijayawada alone.",last,25.254291534423828
target,27,"Advertising

Kejriwal also noted that there are a lot of good individuals in the bureaucracy, but despite that, governance has not improved.",mean,17.579025268554688
target,27,"Advertising

Kejriwal also noted that there are a lot of good individuals in the bureaucracy, but despite that, governance has not improved.",max,29.565277099609375
target,27,"Advertising

Kejriwal also noted that there are a lot of good individuals in the bureaucracy, but despite that, governance has not improved.",last,18.8221492767334
target,28,The plea had alleged that the Tamil Nadu ministers were bargaining with the central government for presidential assent for their proposed ordinance to exempt the Tamil Nadu students from NEET as a “quid pro quo for supporting the NDA candidates for the Presidential and Vice Presidential polls.,mean,17.745027542114258
target,28,The plea had alleged that the Tamil Nadu ministers were bargaining with the central government for presidential assent for their proposed ordinance to exempt the Tamil Nadu students from NEET as a “quid pro quo for supporting the NDA candidates for the Presidential and Vice Presidential polls.,max,29.540618896484375
target,28,The plea had alleged that the Tamil Nadu ministers were bargaining with the central government for presidential assent for their proposed ordinance to exempt the Tamil Nadu students from NEET as a “quid pro quo for supporting the NDA candidates for the Presidential and Vice Presidential polls.,last,23.575626373291016
target,29,"Calangute (Goa): HRD Minister Smriti Irani finds hidden camera at garment store’s trial room - 4 persons arrested April 3, 2015

The Minister along with her businessman husband Zubin Irani are on a private visit to Goa.",mean,16.496164321899414
target,29,"Calangute (Goa): HRD Minister Smriti Irani finds hidden camera at garment store’s trial room - 4 persons arrested April 3, 2015

The Minister along with her businessman husband Zubin Irani are on a private visit to Goa.",max,37.66575622558594
target,29,"Calangute (Goa): HRD Minister Smriti Irani finds hidden camera at garment store’s trial room - 4 persons arrested April 3, 2015

The Minister along with her businessman husband Zubin Irani are on a private visit to Goa.",last,19.433944702148438
target,30,"Finance Minister Arun Jaitley said that it would take two to three weeks to re-calibrate the machines, according to the Financial Times.",mean,17.752662658691406
target,30,"Finance Minister Arun Jaitley said that it would take two to three weeks to re-calibrate the machines, according to the Financial Times.",max,30.58976936340332
target,30,"Finance Minister Arun Jaitley said that it would take two to three weeks to re-calibrate the machines, according to the Financial Times.",last,11.771774291992188
target,31,"This should be coupled with a thorough analysis of portfolio allocation of the fund, to arrive at a conclusion of the performance of the fund,"" Dutta says in a research report.",mean,15.027764320373535
target,31,"This should be coupled with a thorough analysis of portfolio allocation of the fund, to arrive at a conclusion of the performance of the fund,"" Dutta says in a research report.",max,33.55405807495117
target,31,"This should be coupled with a thorough analysis of portfolio allocation of the fund, to arrive at a conclusion of the performance of the fund,"" Dutta says in a research report.",last,30.89052963256836
target,32,"The lead actor of the film Prabhas retweeted all the congratulatory messages which poured in, including from Anuskha Shetty, who also featured in the film.",mean,19.146760940551758
target,32,"The lead actor of the film Prabhas retweeted all the congratulatory messages which poured in, including from Anuskha Shetty, who also featured in the film.",max,39.1612434387207
target,32,"The lead actor of the film Prabhas retweeted all the congratulatory messages which poured in, including from Anuskha Shetty, who also featured in the film.",last,20.964765548706055
target,33,"Apart from the celebrated personalities, there are a number of professional doctors who have predicted the four long years of Donald Trump as the president.",mean,17.50557518005371
target,33,"Apart from the celebrated personalities, there are a number of professional doctors who have predicted the four long years of Donald Trump as the president.",max,36.25019073486328
target,33,"Apart from the celebrated personalities, there are a number of professional doctors who have predicted the four long years of Donald Trump as the president.",last,20.08392333984375
target,34,The firm added that all the campus recruits who were given offer letters in FY12 have joined the company.,mean,12.893502235412598
target,34,The firm added that all the campus recruits who were given offer letters in FY12 have joined the company.,max,25.726730346679688
target,34,The firm added that all the campus recruits who were given offer letters in FY12 have joined the company.,last,25.548986434936523
target,35,"Hardline Hurriyat Conference leader Masarat Alam, who organised the anti-India protests of 2010 in the Valley that saw the death of 112 people, was freed from a Baramulla jail on Saturday evening.",mean,13.810372352600098
target,35,"Hardline Hurriyat Conference leader Masarat Alam, who organised the anti-India protests of 2010 in the Valley that saw the death of 112 people, was freed from a Baramulla jail on Saturday evening.",max,29.425880432128906
target,35,"Hardline Hurriyat Conference leader Masarat Alam, who organised the anti-India protests of 2010 in the Valley that saw the death of 112 people, was freed from a Baramulla jail on Saturday evening.",last,20.73888397216797
target,36,"However, the Modi government is now finding it rather difficult to locate MPs – even within its own camp – willing to adopt another village.",mean,15.312627792358398
target,36,"However, the Modi government is now finding it rather difficult to locate MPs – even within its own camp – willing to adopt another village.",max,28.189327239990234
target,36,"However, the Modi government is now finding it rather difficult to locate MPs – even within its own camp – willing to adopt another village.",last,15.076509475708008
target,37,"VARIOUS PROTOCOLS ALSO VIOLATED

India Today's investigation found out gross violation of various protocols - from tendering to the procurement of oxygen supplies.",mean,13.98415470123291
target,37,"VARIOUS PROTOCOLS ALSO VIOLATED

India Today's investigation found out gross violation of various protocols - from tendering to the procurement of oxygen supplies.",max,30.70343017578125
target,37,"VARIOUS PROTOCOLS ALSO VIOLATED

India Today's investigation found out gross violation of various protocols - from tendering to the procurement of oxygen supplies.",last,21.101837158203125
target,38,"Ashok Vajpeyi, former chairman of Lalit Kala Academy, strongly condemned the attack, saying, ""This is a violation of an artist's freedom of expression.",mean,18.0400333404541
target,38,"Ashok Vajpeyi, former chairman of Lalit Kala Academy, strongly condemned the attack, saying, ""This is a violation of an artist's freedom of expression.",max,27.459217071533203
target,38,"Ashok Vajpeyi, former chairman of Lalit Kala Academy, strongly condemned the attack, saying, ""This is a violation of an artist's freedom of expression.",last,17.032737731933594
target,39,Memory Leaks:- Though it is not a game specific issue but knowing the fix helps.,mean,13.577980995178223
target,39,Memory Leaks:- Though it is not a game specific issue but knowing the fix helps.,max,30.604686737060547
target,39,Memory Leaks:- Though it is not a game specific issue but knowing the fix helps.,last,16.899154663085938
target,40,Lignite based Thermal power plant has been established at Giral in Barmer district.,mean,13.635229110717773
target,40,Lignite based Thermal power plant has been established at Giral in Barmer district.,max,24.00635528564453
target,40,Lignite based Thermal power plant has been established at Giral in Barmer district.,last,14.662582397460938
target,41,"The Congress vice president, who was supposed to come back today from his ""leave of absence,"" will now do so on Wednesday, sources have told NDTV.",mean,17.163700103759766
target,41,"The Congress vice president, who was supposed to come back today from his ""leave of absence,"" will now do so on Wednesday, sources have told NDTV.",max,32.23193359375
target,41,"The Congress vice president, who was supposed to come back today from his ""leave of absence,"" will now do so on Wednesday, sources have told NDTV.",last,11.70739459991455
target,42,"""PM's speech yesterday with regard to all sections including market players contributing to the national exchequer has been misinterpreted in some parts of media,"" Arun Jaitley said.",mean,17.123146057128906
target,42,"""PM's speech yesterday with regard to all sections including market players contributing to the national exchequer has been misinterpreted in some parts of media,"" Arun Jaitley said.",max,30.09904670715332
target,42,"""PM's speech yesterday with regard to all sections including market players contributing to the national exchequer has been misinterpreted in some parts of media,"" Arun Jaitley said.",last,21.664358139038086
target,43,"Consumers need to take them on,” Kamath prodded.He claimed that in surveys conducted by the organization at least 60% of women respondents had used such creams and 16% even admitted that it had reacted badly on their skin.Kamath suggested that there should be a regulatory agency to control and restrict such misleading advertisements.Referring to another beauty product shampoos, Kamath said that the product does nothing but clean one’s hair and scalp.",mean,15.291731834411621
target,43,"Consumers need to take them on,” Kamath prodded.He claimed that in surveys conducted by the organization at least 60% of women respondents had used such creams and 16% even admitted that it had reacted badly on their skin.Kamath suggested that there should be a regulatory agency to control and restrict such misleading advertisements.Referring to another beauty product shampoos, Kamath said that the product does nothing but clean one’s hair and scalp.",max,28.267210006713867
target,43,"Consumers need to take them on,” Kamath prodded.He claimed that in surveys conducted by the organization at least 60% of women respondents had used such creams and 16% even admitted that it had reacted badly on their skin.Kamath suggested that there should be a regulatory agency to control and restrict such misleading advertisements.Referring to another beauty product shampoos, Kamath said that the product does nothing but clean one’s hair and scalp.",last,19.092918395996094
target,44,"""Exactly two years ago, the Congress necked out MPs of Seemandhra region from Parliament and committed a grave

mistake by splitting the state.",mean,15.396745681762695
target,44,"""Exactly two years ago, the Congress necked out MPs of Seemandhra region from Parliament and committed a grave

mistake by splitting the state.",max,29.7926025390625
target,44,"""Exactly two years ago, the Congress necked out MPs of Seemandhra region from Parliament and committed a grave

mistake by splitting the state.",last,23.370025634765625
target,45,The appointments at FTII follows similar political interventions by the Modi government in other film bodies.,mean,13.022979736328125
target,45,The appointments at FTII follows similar political interventions by the Modi government in other film bodies.,max,25.03756332397461
target,45,The appointments at FTII follows similar political interventions by the Modi government in other film bodies.,last,25.03756332397461
target,46,It is Yadav who is now keeping the AAP flag flying.,mean,14.348518371582031
target,46,It is Yadav who is now keeping the AAP flag flying.,max,25.764230728149414
target,46,It is Yadav who is now keeping the AAP flag flying.,last,23.410844802856445
target,47,The government will have to spend around Rs 148 crore to issue these Aadhar cards for cows.,mean,13.642582893371582
target,47,The government will have to spend around Rs 148 crore to issue these Aadhar cards for cows.,max,27.607648849487305
target,47,The government will have to spend around Rs 148 crore to issue these Aadhar cards for cows.,last,20.27492332458496
target,48,"Lakhpat is one of the many talukas in Kuchchh district where the Gujarat government has banned mutation, or transfer of ownership, of land.",mean,16.785778045654297
target,48,"Lakhpat is one of the many talukas in Kuchchh district where the Gujarat government has banned mutation, or transfer of ownership, of land.",max,31.38837432861328
target,48,"Lakhpat is one of the many talukas in Kuchchh district where the Gujarat government has banned mutation, or transfer of ownership, of land.",last,12.592472076416016
target,49,Additional Solicitor General Gopal Subramanium appearing for the Airlines' had contended that the action taken against them was justified.,mean,17.4715576171875
target,49,Additional Solicitor General Gopal Subramanium appearing for the Airlines' had contended that the action taken against them was justified.,max,29.835979461669922
target,49,Additional Solicitor General Gopal Subramanium appearing for the Airlines' had contended that the action taken against them was justified.,last,29.835979461669922
target,50,​In another incident recently a hotel in Jaipur was sealed within hours by the JMC (Jaipur Municipal Corporation) and its manager and staffer were detained after a cow vigilante Sadhvi Kamal led protests outside the hotel on suspicion of beef being cooked and meat leftovers being dumped outside.,mean,15.50505256652832
target,50,​In another incident recently a hotel in Jaipur was sealed within hours by the JMC (Jaipur Municipal Corporation) and its manager and staffer were detained after a cow vigilante Sadhvi Kamal led protests outside the hotel on suspicion of beef being cooked and meat leftovers being dumped outside.,max,31.02503204345703
target,50,​In another incident recently a hotel in Jaipur was sealed within hours by the JMC (Jaipur Municipal Corporation) and its manager and staffer were detained after a cow vigilante Sadhvi Kamal led protests outside the hotel on suspicion of beef being cooked and meat leftovers being dumped outside.,last,24.53369903564453
target,51,Police sources said the previous government led by Omar Abdullah had once decided to release Masarat and a senior police officer was sent to speak to him.,mean,14.496513366699219
target,51,Police sources said the previous government led by Omar Abdullah had once decided to release Masarat and a senior police officer was sent to speak to him.,max,25.577943801879883
target,51,Police sources said the previous government led by Omar Abdullah had once decided to release Masarat and a senior police officer was sent to speak to him.,last,22.560707092285156
target,52,"As a kid, Dhawan used to steal letters from wherever he could find and dump them in the drainage.",mean,12.942862510681152
target,52,"As a kid, Dhawan used to steal letters from wherever he could find and dump them in the drainage.",max,29.178958892822266
target,52,"As a kid, Dhawan used to steal letters from wherever he could find and dump them in the drainage.",last,27.676055908203125
target,53,"""During the polls, the Prime Minister had attacked the then government (led by Manmohan Singh) for the rupee downfall, but now that he is in power for the past 15 months, the currency downfall continues,"" AAP leader Ashutosh said.He added that Mr Modi had promised several reforms to boost the economy, but that has not been able to make any impact on the economy.",mean,17.013280868530273
target,53,"""During the polls, the Prime Minister had attacked the then government (led by Manmohan Singh) for the rupee downfall, but now that he is in power for the past 15 months, the currency downfall continues,"" AAP leader Ashutosh said.He added that Mr Modi had promised several reforms to boost the economy, but that has not been able to make any impact on the economy.",max,36.67244338989258
target,53,"""During the polls, the Prime Minister had attacked the then government (led by Manmohan Singh) for the rupee downfall, but now that he is in power for the past 15 months, the currency downfall continues,"" AAP leader Ashutosh said.He added that Mr Modi had promised several reforms to boost the economy, but that has not been able to make any impact on the economy.",last,23.836708068847656
target,54,"So, it is not just its religious significance, but a strong constitutional backing too that offers cow, the coveted more than equal status among animals.",mean,14.057594299316406
target,54,"So, it is not just its religious significance, but a strong constitutional backing too that offers cow, the coveted more than equal status among animals.",max,37.314186096191406
target,54,"So, it is not just its religious significance, but a strong constitutional backing too that offers cow, the coveted more than equal status among animals.",last,25.850547790527344
target,55,The issue of stadium is more pronounced in this tier of candidates.,mean,7.183182716369629
target,55,The issue of stadium is more pronounced in this tier of candidates.,max,18.680742263793945
target,55,The issue of stadium is more pronounced in this tier of candidates.,last,0.0
target,56,"The next morning, Delhi Police filed a kidnapping case against the ACB.",mean,10.424175262451172
target,56,"The next morning, Delhi Police filed a kidnapping case against the ACB.",max,21.73331642150879
target,56,"The next morning, Delhi Police filed a kidnapping case against the ACB.",last,16.08525848388672
target,57,"A public interest litigation filed in the Calcutta High Court by a member of the activist organisation Young Bengal mentioned 13 official days for the Pujas, accounting for almost a three-week break including weekends.",mean,14.589428901672363
target,57,"A public interest litigation filed in the Calcutta High Court by a member of the activist organisation Young Bengal mentioned 13 official days for the Pujas, accounting for almost a three-week break including weekends.",max,25.559051513671875
target,57,"A public interest litigation filed in the Calcutta High Court by a member of the activist organisation Young Bengal mentioned 13 official days for the Pujas, accounting for almost a three-week break including weekends.",last,22.33633804321289
target,58,"Political pundit and AAP strategist Yogendra Yadav is widely seen as Haryana's chief ministerial candidate and is also tipped to fight the Lok Sabha polls from Gurgaon, adjoining Delhi.",mean,15.268370628356934
target,58,"Political pundit and AAP strategist Yogendra Yadav is widely seen as Haryana's chief ministerial candidate and is also tipped to fight the Lok Sabha polls from Gurgaon, adjoining Delhi.",max,30.370237350463867
target,58,"Political pundit and AAP strategist Yogendra Yadav is widely seen as Haryana's chief ministerial candidate and is also tipped to fight the Lok Sabha polls from Gurgaon, adjoining Delhi.",last,21.852327346801758
target,59,"education

New Delhi, Nov 28 (PTI) The Leader of Opposition in the Delhi Assembly, Vijender Gupta, today demanded that the AAP government presented a ""white paper"" on the status of school education in the national capital, saying that its data pointed towards various shortcomings in it.",mean,17.574214935302734
target,59,"education

New Delhi, Nov 28 (PTI) The Leader of Opposition in the Delhi Assembly, Vijender Gupta, today demanded that the AAP government presented a ""white paper"" on the status of school education in the national capital, saying that its data pointed towards various shortcomings in it.",max,30.724613189697266
target,59,"education

New Delhi, Nov 28 (PTI) The Leader of Opposition in the Delhi Assembly, Vijender Gupta, today demanded that the AAP government presented a ""white paper"" on the status of school education in the national capital, saying that its data pointed towards various shortcomings in it.",last,22.465251922607422
target,60,"But that is a matter of probe,"" a senior CBI official alleged.",mean,12.397541999816895
target,60,"But that is a matter of probe,"" a senior CBI official alleged.",max,29.581148147583008
target,60,"But that is a matter of probe,"" a senior CBI official alleged.",last,26.933860778808594
target,61,"Investigation is on to know who provoked them,"" Pawar said.",mean,13.827885627746582
target,61,"Investigation is on to know who provoked them,"" Pawar said.",max,29.934850692749023
target,61,"Investigation is on to know who provoked them,"" Pawar said.",last,29.762388229370117
target,62,"To develop the area, the previous state government had constituted the Trans Yamuna Area Development Board (TYABD) and the Delhi Rural Development Board (DRDB).",mean,14.497385025024414
target,62,"To develop the area, the previous state government had constituted the Trans Yamuna Area Development Board (TYABD) and the Delhi Rural Development Board (DRDB).",max,44.6763801574707
target,62,"To develop the area, the previous state government had constituted the Trans Yamuna Area Development Board (TYABD) and the Delhi Rural Development Board (DRDB).",last,28.183929443359375
target,63,Punjab charges octroi and cow cess on its power bills.,mean,12.163261413574219
target,63,Punjab charges octroi and cow cess on its power bills.,max,22.593713760375977
target,63,Punjab charges octroi and cow cess on its power bills.,last,22.400583267211914
target,64,One of the drunk allegedly misbehaved with a Brahmin man after which a scuffle took place.”,mean,16.050065994262695
target,64,One of the drunk allegedly misbehaved with a Brahmin man after which a scuffle took place.”,max,33.30699157714844
target,64,One of the drunk allegedly misbehaved with a Brahmin man after which a scuffle took place.”,last,19.03087043762207
target,65,"We have acquired the rights of the book, and in all possibilities would go on floors sometime next year.” Mantena, who partners CAA-Kwan too, one of the biggest Celebrity Management companies, plans to work closely with Manish and Sanjay Gupta of Raj Comics for exploring various others possibilities of taking the comic book character beyond films.",mean,12.465520858764648
target,65,"We have acquired the rights of the book, and in all possibilities would go on floors sometime next year.” Mantena, who partners CAA-Kwan too, one of the biggest Celebrity Management companies, plans to work closely with Manish and Sanjay Gupta of Raj Comics for exploring various others possibilities of taking the comic book character beyond films.",max,30.22001838684082
target,65,"We have acquired the rights of the book, and in all possibilities would go on floors sometime next year.” Mantena, who partners CAA-Kwan too, one of the biggest Celebrity Management companies, plans to work closely with Manish and Sanjay Gupta of Raj Comics for exploring various others possibilities of taking the comic book character beyond films.",last,24.987689971923828
target,66,Karnataka Tourism Minister Roshan Baig says Bijapur's monuments are being considered in a plan the Government is drawing up to promote tourism in the state.,mean,15.531388282775879
target,66,Karnataka Tourism Minister Roshan Baig says Bijapur's monuments are being considered in a plan the Government is drawing up to promote tourism in the state.,max,27.150081634521484
target,66,Karnataka Tourism Minister Roshan Baig says Bijapur's monuments are being considered in a plan the Government is drawing up to promote tourism in the state.,last,18.228538513183594
target,67,"Thus, before making communication to every individual, keep these principles or 7cs of communication in your mind.",mean,8.397966384887695
target,67,"Thus, before making communication to every individual, keep these principles or 7cs of communication in your mind.",max,19.093101501464844
target,67,"Thus, before making communication to every individual, keep these principles or 7cs of communication in your mind.",last,16.018600463867188
target,68,"Bond, rupee and, in turn, equity markets will also benefit from the RBI move.",mean,12.465315818786621
target,68,"Bond, rupee and, in turn, equity markets will also benefit from the RBI move.",max,32.211448669433594
target,68,"Bond, rupee and, in turn, equity markets will also benefit from the RBI move.",last,28.05415153503418
target,69,- Gupta I love to sing and my inspiration was Matt.,mean,9.50322151184082
target,69,- Gupta I love to sing and my inspiration was Matt.,max,24.212106704711914
target,69,- Gupta I love to sing and my inspiration was Matt.,last,0.0
